ORB_TIMEFRAME,RISK_REWARD_RATIO_STANDARD,RISK_REWARD_RATIO_REVERSAL,total_trades,wins,losses,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,pnl,equity_curve,sortino_ratio,calmar_ratio,avg_holding_time,max_consecutive_wins,max_consecutive_losses,avg_win,avg_loss,gross_profit,gross_loss,sl_hits,tp_hits,biggest_profit,biggest_loss,Symbol,WFO_IS_Start,WFO_IS_End,WFO_OOS_Start,WFO_OOS_End
30,5,5,63,30,33,47.61904761904761,3.2287462858663303,-33.19999999999709,-187.5,4.556993704889297,2512.7999999999956,"[(datetime.datetime(2024, 6, 29, 0, 0, tzinfo=<UTC>), 100.0), (Timestamp('2024-07-01 04:30:00-0400', tz='America/New_York'), 66.80000000000291), (Timestamp('2024-07-02 03:00:00-0400', tz='America/New_York'), 226.8000000000029), (Timestamp('2024-07-03 03:30:00-0400', tz='America/New_York'), 328.799999999992), (Timestamp('2024-07-04 02:00:00-0400', tz='America/New_York'), 329.79999999999563), (Timestamp('2024-07-05 03:30:00-0400', tz='America/New_York'), 506.7999999999847), (Timestamp('2024-07-08 04:00:00-0400', tz='America/New_York'), 683.799999999992), (Timestamp('2024-07-09 04:30:00-0400', tz='America/New_York'), 662.5999999999913), (Timestamp('2024-07-10 06:00:00-0400', tz='America/New_York'), 856.6000000000058), (Timestamp('2024-07-11 12:30:00-0400', tz='America/New_York'), 900.6000000000022), (Timestamp('2024-07-12 06:30:00-0400', tz='America/New_York'), 858.6000000000022), (Timestamp('2024-07-15 04:30:00-0400', tz='America/New_York'), 830.6000000000022), (Timestamp('2024-07-16 12:00:00-0400', tz='America/New_York'), 804.4000000000015), (Timestamp('2024-07-17 01:30:00-0400', tz='America/New_York'), 808.3999999999978), (Timestamp('2024-07-19 05:00:00-0400', tz='America/New_York'), 843.3999999999978), (Timestamp('2024-07-22 04:00:00-0400', tz='America/New_York'), 816.3999999999978), (Timestamp('2024-07-23 01:30:00-0400', tz='America/New_York'), 808.3999999999978), (Timestamp('2024-07-24 06:00:00-0400', tz='America/New_York'), 776.1999999999971), (Timestamp('2024-07-25 02:30:00-0400', tz='America/New_York'), 863.1999999999862), (Timestamp('2024-07-26 03:00:00-0400', tz='America/New_York'), 923.1999999999862), (Timestamp('2024-07-29 07:30:00-0400', tz='America/New_York'), 881.1999999999862), (Timestamp('2024-07-30 02:00:00-0400', tz='America/New_York'), 858.1999999999862), (Timestamp('2024-07-31 09:30:00-0400', tz='America/New_York'), 791.1999999999862), (Timestamp('2024-08-01 10:00:00-0400', tz='America/New_York'), 1136.1999999999862), (Timestamp('2024-08-02 11:00:00-0400', tz='America/New_York'), 1564.6999999999898), (Timestamp('2024-08-05 12:00:00-0400', tz='America/New_York'), 1408.6999999999898), (Timestamp('2024-08-06 08:30:00-0400', tz='America/New_York'), 1771.7000000000007), (Timestamp('2024-08-07 04:00:00-0400', tz='America/New_York'), 1706.7000000000007), (Timestamp('2024-08-08 03:00:00-0400', tz='America/New_York'), 1863.700000000008), (Timestamp('2024-08-09 03:30:00-0400', tz='America/New_York'), 1810.450000000008), (Timestamp('2024-08-12 07:30:00-0400', tz='America/New_York'), 1800.450000000008), (Timestamp('2024-08-13 04:00:00-0400', tz='America/New_York'), 1757.450000000008), (Timestamp('2024-08-14 02:00:00-0400', tz='America/New_York'), 1803.700000000008), (Timestamp('2024-08-15 06:00:00-0400', tz='America/New_York'), 1781.700000000008), (Timestamp('2024-08-16 04:00:00-0400', tz='America/New_York'), 1861.700000000008), (Timestamp('2024-08-19 08:30:00-0400', tz='America/New_York'), 2010.7000000000226), (Timestamp('2024-08-20 04:30:00-0400', tz='America/New_York'), 1989.300000000021), (Timestamp('2024-08-21 03:30:00-0400', tz='America/New_York'), 1964.9000000000233), (Timestamp('2024-08-22 01:30:00-0400', tz='America/New_York'), 1955.9000000000233), (Timestamp('2024-08-23 03:00:00-0400', tz='America/New_York'), 1945.9000000000233), (Timestamp('2024-08-26 08:30:00-0400', tz='America/New_York'), 1980.9000000000233), (Timestamp('2024-08-27 02:30:00-0400', tz='America/New_York'), 1954.7000000000226), (Timestamp('2024-08-28 02:30:00-0400', tz='America/New_York'), 1984.7000000000226), (Timestamp('2024-08-29 02:00:00-0400', tz='America/New_York'), 1968.7000000000226), (Timestamp('2024-08-30 03:30:00-0400', tz='America/New_York'), 2043.7000000000226), (Timestamp('2024-09-02 02:00:00-0400', tz='America/New_York'), 2032.2000000000226), (Timestamp('2024-09-03 01:30:00-0400', tz='America/New_York'), 2018.7000000000226), (Timestamp('2024-09-04 04:30:00-0400', tz='America/New_York'), 1990.7000000000226), (Timestamp('2024-09-05 10:00:00-0400', tz='America/New_York'), 1961.7000000000226), (Timestamp('2024-09-06 03:00:00-0400', tz='America/New_York'), 2168.7000000000116), (Timestamp('2024-09-09 01:30:00-0400', tz='America/New_York'), 2148.7000000000116), (Timestamp('2024-09-10 04:30:00-0400', tz='America/New_York'), 2168.7000000000116), (Timestamp('2024-09-11 04:30:00-0400', tz='America/New_York'), 2110.500000000011), (Timestamp('2024-09-12 08:30:00-0400', tz='America/New_York'), 2022.500000000011), (Timestamp('2024-09-13 10:30:00-0400', tz='America/New_York'), 2027.500000000011), (Timestamp('2024-09-16 14:30:00-0400', tz='America/New_York'), 1981.2000000000116), (Timestamp('2024-09-17 05:00:00-0400', tz='America/New_York'), 2056.2000000000116), (Timestamp('2024-09-18 02:00:00-0400', tz='America/New_York'), 2050.30000000001), (Timestamp('2024-09-19 03:30:00-0400', tz='America/New_York'), 2155.30000000001), (Timestamp('2024-09-20 02:00:00-0400', tz='America/New_York'), 2134.30000000001), (Timestamp('2024-09-23 02:00:00-0400', tz='America/New_York'), 2138.3000000000065), (Timestamp('2024-09-24 04:00:00-0400', tz='America/New_York'), 2245.2999999999956), (Timestamp('2024-09-25 03:00:00-0400', tz='America/New_York'), 2350.2999999999956), (Timestamp('2024-09-26 09:00:00-0400', tz='America/New_York'), 2612.7999999999956)]",93.52300686079413,0.7874349292721058,0 days 02:27:37.142857142,5,4,121.34166666666654,34.165151515151535,3640.2499999999964,1127.4500000000007,33,30,428.50000000000364,-156.0,Germany 40,2024-01-01 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-09-27 00:00:00+00:00
30,5,5,61,28,33,45.90163934426229,1.942742923463754,-22.81441618586934,-99.61000000000058,6.218427205587868,292.41999999999007,"[(datetime.datetime(2024, 6, 29, 0, 0, tzinfo=<UTC>), 100.0), (Timestamp('2024-07-01 03:00:00-0400', tz='America/New_York'), 97.73999999999978), (Timestamp('2024-07-02 04:00:00-0400', tz='America/New_York'), 98.38999999999578), (Timestamp('2024-07-03 01:00:00-0400', tz='America/New_York'), 101.53999999999633), (Timestamp('2024-07-04 09:30:00-0400', tz='America/New_York'), 109.03999999999633), (Timestamp('2024-07-08 10:30:00-0400', tz='America/New_York'), 105.78999999999633), (Timestamp('2024-07-09 10:00:00-0400', tz='America/New_York'), 103.03999999999633), (Timestamp('2024-07-10 12:00:00-0400', tz='America/New_York'), 126.78999999999633), (Timestamp('2024-07-11 03:00:00-0400', tz='America/New_York'), 124.43999999999596), (Timestamp('2024-07-12 02:30:00-0400', tz='America/New_York'), 127.58999999999651), (Timestamp('2024-07-15 05:00:00-0400', tz='America/New_York'), 137.5899999999965), (Timestamp('2024-07-16 09:00:00-0400', tz='America/New_York'), 143.8399999999965), (Timestamp('2024-07-17 12:30:00-0400', tz='America/New_York'), 196.3399999999965), (Timestamp('2024-07-18 11:30:00-0400', tz='America/New_York'), 280.1399999999976), (Timestamp('2024-07-19 12:30:00-0400', tz='America/New_York'), 347.6399999999976), (Timestamp('2024-07-22 09:00:00-0400', tz='America/New_York'), 341.6399999999976), (Timestamp('2024-07-23 15:30:00-0400', tz='America/New_York'), 332.7599999999975), (Timestamp('2024-07-24 10:00:00-0400', tz='America/New_York'), 386.5099999999975), (Timestamp('2024-07-25 04:00:00-0400', tz='America/New_York'), 373.6299999999974), (Timestamp('2024-07-26 03:30:00-0400', tz='America/New_York'), 377.12999999999647), (Timestamp('2024-07-29 08:30:00-0400', tz='America/New_York'), 366.62999999999647), (Timestamp('2024-07-30 09:00:00-0400', tz='America/New_York'), 362.649999999996), (Timestamp('2024-07-31 05:00:00-0400', tz='America/New_York'), 364.8999999999951), (Timestamp('2024-08-01 03:30:00-0400', tz='America/New_York'), 359.63999999999487), (Timestamp('2024-08-02 06:00:00-0400', tz='America/New_York'), 351.80999999999403), (Timestamp('2024-08-05 04:00:00-0400', tz='America/New_York'), 298.32999999999447), (Timestamp('2024-08-06 03:30:00-0400', tz='America/New_York'), 325.62999999999465), (Timestamp('2024-08-07 10:00:00-0400', tz='America/New_York'), 380.0299999999952), (Timestamp('2024-08-09 03:00:00-0400', tz='America/New_York'), 359.769999999995), (Timestamp('2024-08-12 09:30:00-0400', tz='America/New_York'), 354.519999999995), (Timestamp('2024-08-13 12:30:00-0400', tz='America/New_York'), 421.26999999999225), (Timestamp('2024-08-14 22:00:00-0400', tz='America/New_York'), 398.01999999999225), (Timestamp('2024-08-16 07:00:00-0400', tz='America/New_York'), 406.76999999999225), (Timestamp('2024-08-19 01:30:00-0400', tz='America/New_York'), 414.9199999999928), (Timestamp('2024-08-20 13:00:00-0400', tz='America/New_York'), 400.6699999999928), (Timestamp('2024-08-21 01:30:00-0400', tz='America/New_York'), 397.4099999999926), (Timestamp('2024-08-22 05:30:00-0400', tz='America/New_York'), 399.9099999999926), (Timestamp('2024-08-23 06:30:00-0400', tz='America/New_York'), 408.6599999999926), (Timestamp('2024-08-26 07:30:00-0400', tz='America/New_York'), 404.9099999999926), (Timestamp('2024-08-27 07:30:00-0400', tz='America/New_York'), 399.02999999999247), (Timestamp('2024-08-28 02:00:00-0400', tz='America/New_York'), 398.02999999999247), (Timestamp('2024-08-29 10:30:00-0400', tz='America/New_York'), 440.52999999999247), (Timestamp('2024-08-30 06:30:00-0400', tz='America/New_York'), 435.52999999999247), (Timestamp('2024-09-02 02:00:00-0400', tz='America/New_York'), 442.42999999998847), (Timestamp('2024-09-03 09:00:00-0400', tz='America/New_York'), 438.92999999998847), (Timestamp('2024-09-04 03:30:00-0400', tz='America/New_York'), 448.92999999998847), (Timestamp('2024-09-05 01:30:00-0400', tz='America/New_York'), 449.579999999989), (Timestamp('2024-09-06 10:00:00-0400', tz='America/New_York'), 406.77999999998883), (Timestamp('2024-09-09 08:00:00-0400', tz='America/New_York'), 399.77999999998883), (Timestamp('2024-09-10 10:00:00-0400', tz='America/New_York'), 388.52999999998883), (Timestamp('2024-09-11 12:00:00-0400', tz='America/New_York'), 382.27999999998883), (Timestamp('2024-09-12 04:00:00-0400', tz='America/New_York'), 381.15999999998894), (Timestamp('2024-09-13 01:00:00-0400', tz='America/New_York'), 380.77999999998883), (Timestamp('2024-09-16 12:30:00-0400', tz='America/New_York'), 373.77999999998883), (Timestamp('2024-09-17 04:00:00-0400', tz='America/New_York'), 372.27999999998883), (Timestamp('2024-09-18 03:00:00-0400', tz='America/New_York'), 370.5199999999886), (Timestamp('2024-09-19 12:30:00-0400', tz='America/New_York'), 349.96999999998843), (Timestamp('2024-09-20 01:30:00-0400', tz='America/New_York'), 353.119999999989), (Timestamp('2024-09-23 03:00:00-0400', tz='America/New_York'), 369.41999999999007), (Timestamp('2024-09-24 06:00:00-0400', tz='America/New_York'), 371.91999999999007), (Timestamp('2024-09-25 13:00:00-0400', tz='America/New_York'), 398.16999999999007), (Timestamp('2024-09-26 10:00:00-0400', tz='America/New_York'), 392.41999999999007)]",30.71395339372442,0.45294758085259207,0 days 02:25:04.918032786,6,10,21.521428571428324,9.399393939394031,602.5999999999931,310.180000000003,33,28,83.80000000000109,-53.47999999999956,US SP 500,2024-01-01 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-06-29 00:00:00+00:00,2024-09-27 00:00:00+00:00
30,5,5,63,30,33,47.61904761904761,3.145838218053955,-132.0,-187.5,-2.1097678695334703,2288.000000000029,"[(datetime.datetime(2024, 7, 29, 0, 0, tzinfo=<UTC>), 100.0), (Timestamp('2024-07-29 07:30:00-0400', tz='America/New_York'), 58.0), (Timestamp('2024-07-30 02:00:00-0400', tz='America/New_York'), 35.0), (Timestamp('2024-07-31 09:30:00-0400', tz='America/New_York'), -32.0), (Timestamp('2024-08-01 10:00:00-0400', tz='America/New_York'), 313.0), (Timestamp('2024-08-02 11:00:00-0400', tz='America/New_York'), 741.5000000000036), (Timestamp('2024-08-05 12:00:00-0400', tz='America/New_York'), 585.5000000000036), (Timestamp('2024-08-06 08:30:00-0400', tz='America/New_York'), 948.5000000000146), (Timestamp('2024-08-07 04:00:00-0400', tz='America/New_York'), 883.5000000000146), (Timestamp('2024-08-08 03:00:00-0400', tz='America/New_York'), 1040.5000000000218), (Timestamp('2024-08-09 03:30:00-0400', tz='America/New_York'), 987.2500000000218), (Timestamp('2024-08-12 07:30:00-0400', tz='America/New_York'), 977.2500000000218), (Timestamp('2024-08-13 04:00:00-0400', tz='America/New_York'), 934.2500000000218), (Timestamp('2024-08-14 02:00:00-0400', tz='America/New_York'), 980.5000000000218), (Timestamp('2024-08-15 06:00:00-0400', tz='America/New_York'), 958.5000000000218), (Timestamp('2024-08-16 04:00:00-0400', tz='America/New_York'), 1038.5000000000218), (Timestamp('2024-08-19 08:30:00-0400', tz='America/New_York'), 1187.5000000000364), (Timestamp('2024-08-20 04:30:00-0400', tz='America/New_York'), 1166.100000000035), (Timestamp('2024-08-21 03:30:00-0400', tz='America/New_York'), 1141.700000000037), (Timestamp('2024-08-22 01:30:00-0400', tz='America/New_York'), 1132.700000000037), (Timestamp('2024-08-23 03:00:00-0400', tz='America/New_York'), 1122.700000000037), (Timestamp('2024-08-26 08:30:00-0400', tz='America/New_York'), 1157.700000000037), (Timestamp('2024-08-27 02:30:00-0400', tz='America/New_York'), 1131.5000000000364), (Timestamp('2024-08-28 02:30:00-0400', tz='America/New_York'), 1161.5000000000364), (Timestamp('2024-08-29 02:00:00-0400', tz='America/New_York'), 1145.5000000000364), (Timestamp('2024-08-30 03:30:00-0400', tz='America/New_York'), 1220.5000000000364), (Timestamp('2024-09-02 02:00:00-0400', tz='America/New_York'), 1209.0000000000364), (Timestamp('2024-09-03 01:30:00-0400', tz='America/New_York'), 1195.5000000000364), (Timestamp('2024-09-04 04:30:00-0400', tz='America/New_York'), 1167.5000000000364), (Timestamp('2024-09-05 10:00:00-0400', tz='America/New_York'), 1138.5000000000364), (Timestamp('2024-09-06 03:00:00-0400', tz='America/New_York'), 1345.5000000000255), (Timestamp('2024-09-09 01:30:00-0400', tz='America/New_York'), 1325.5000000000255), (Timestamp('2024-09-10 04:30:00-0400', tz='America/New_York'), 1345.5000000000255), (Timestamp('2024-09-11 04:30:00-0400', tz='America/New_York'), 1287.3000000000247), (Timestamp('2024-09-12 08:30:00-0400', tz='America/New_York'), 1199.3000000000247), (Timestamp('2024-09-13 10:30:00-0400', tz='America/New_York'), 1204.3000000000247), (Timestamp('2024-09-16 14:30:00-0400', tz='America/New_York'), 1158.0000000000255), (Timestamp('2024-09-17 05:00:00-0400', tz='America/New_York'), 1233.0000000000255), (Timestamp('2024-09-18 02:00:00-0400', tz='America/New_York'), 1227.100000000024), (Timestamp('2024-09-19 03:30:00-0400', tz='America/New_York'), 1332.100000000024), (Timestamp('2024-09-20 02:00:00-0400', tz='America/New_York'), 1311.100000000024), (Timestamp('2024-09-23 02:00:00-0400', tz='America/New_York'), 1315.1000000000204), (Timestamp('2024-09-24 04:00:00-0400', tz='America/New_York'), 1422.1000000000095), (Timestamp('2024-09-25 03:00:00-0400', tz='America/New_York'), 1527.1000000000095), (Timestamp('2024-09-26 09:00:00-0400', tz='America/New_York'), 1789.6000000000095), (Timestamp('2024-09-30 01:30:00-0400', tz='America/New_York'), 1782.3000000000102), (Timestamp('2024-10-01 09:30:00-0400', tz='America/New_York'), 1771.3000000000102), (Timestamp('2024-10-02 01:00:00-0400', tz='America/New_York'), 1809.0500000000247), (Timestamp('2024-10-03 03:30:00-0400', tz='America/New_York'), 1777.2500000000255), (Timestamp('2024-10-04 06:00:00-0400', tz='America/New_York'), 1784.7500000000255), (Timestamp('2024-10-07 02:30:00-0400', tz='America/New_York'), 1769.2500000000255), (Timestamp('2024-10-09 09:30:00-0400', tz='America/New_York'), 1871.7500000000255), (Timestamp('2024-10-10 08:00:00-0400', tz='America/New_York'), 1839.7500000000255), (Timestamp('2024-10-11 02:00:00-0400', tz='America/New_York'), 1820.7500000000255), (Timestamp('2024-10-14 09:30:00-0400', tz='America/New_York'), 1970.7500000000255), (Timestamp('2024-10-15 10:30:00-0400', tz='America/New_York'), 2168.2500000000255), (Timestamp('2024-10-16 07:00:00-0400', tz='America/New_York'), 2144.2500000000255), (Timestamp('2024-10-17 02:00:00-0400', tz='America/New_York'), 2172.2500000000364), (Timestamp('2024-10-18 01:30:00-0400', tz='America/New_York'), 2183.25000000004), (Timestamp('2024-10-21 03:30:00-0400', tz='America/New_York'), 2167.25000000004), (Timestamp('2024-10-22 05:30:00-0400', tz='America/New_York'), 2192.25000000004), (Timestamp('2024-10-23 01:00:00-0400', tz='America/New_York'), 2201.5000000000327), (Timestamp('2024-10-24 04:30:00-0400', tz='America/New_York'), 2220.500000000029), (Timestamp('2024-10-25 05:00:00-0400', tz='America/New_York'), 2388.000000000029)]",-1.541735143740776,-0.4016995930729261,0 days 02:31:54.285714285,4,4,111.8083333333343,32.31060606060606,3354.250000000029,1066.25,33,30,428.50000000000364,-156.0,Germany 40,2024-01-31 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-10-27 00:00:00+00:00
30,5,5,62,29,33,46.774193548387096,1.7433755933425399,-78.800000000002,-100.37999999999829,4.140711111876994,247.4399999999996,"[(datetime.datetime(2024, 7, 29, 0, 0, tzinfo=<UTC>), 100.0), (Timestamp('2024-07-29 08:30:00-0400', tz='America/New_York'), 89.5), (Timestamp('2024-07-30 09:00:00-0400', tz='America/New_York'), 85.51999999999953), (Timestamp('2024-07-31 05:00:00-0400', tz='America/New_York'), 87.76999999999862), (Timestamp('2024-08-01 03:30:00-0400', tz='America/New_York'), 82.5099999999984), (Timestamp('2024-08-02 06:00:00-0400', tz='America/New_York'), 74.67999999999756), (Timestamp('2024-08-05 04:00:00-0400', tz='America/New_York'), 21.199999999998), (Timestamp('2024-08-06 03:30:00-0400', tz='America/New_York'), 48.49999999999818), (Timestamp('2024-08-07 10:00:00-0400', tz='America/New_York'), 102.89999999999873), (Timestamp('2024-08-09 03:00:00-0400', tz='America/New_York'), 82.63999999999851), (Timestamp('2024-08-12 09:30:00-0400', tz='America/New_York'), 77.38999999999851), (Timestamp('2024-08-13 12:30:00-0400', tz='America/New_York'), 144.13999999999578), (Timestamp('2024-08-14 22:00:00-0400', tz='America/New_York'), 120.88999999999578), (Timestamp('2024-08-16 07:00:00-0400', tz='America/New_York'), 129.63999999999578), (Timestamp('2024-08-19 01:30:00-0400', tz='America/New_York'), 137.78999999999633), (Timestamp('2024-08-20 13:00:00-0400', tz='America/New_York'), 123.53999999999633), (Timestamp('2024-08-21 01:30:00-0400', tz='America/New_York'), 120.27999999999611), (Timestamp('2024-08-22 05:30:00-0400', tz='America/New_York'), 122.77999999999611), (Timestamp('2024-08-23 06:30:00-0400', tz='America/New_York'), 131.5299999999961), (Timestamp('2024-08-26 07:30:00-0400', tz='America/New_York'), 127.77999999999611), (Timestamp('2024-08-27 07:30:00-0400', tz='America/New_York'), 121.899999999996), (Timestamp('2024-08-28 02:00:00-0400', tz='America/New_York'), 120.899999999996), (Timestamp('2024-08-29 10:30:00-0400', tz='America/New_York'), 163.399999999996), (Timestamp('2024-08-30 06:30:00-0400', tz='America/New_York'), 158.399999999996), (Timestamp('2024-09-02 02:00:00-0400', tz='America/New_York'), 165.299999999992), (Timestamp('2024-09-03 09:00:00-0400', tz='America/New_York'), 161.799999999992), (Timestamp('2024-09-04 03:30:00-0400', tz='America/New_York'), 171.799999999992), (Timestamp('2024-09-05 01:30:00-0400', tz='America/New_York'), 172.44999999999254), (Timestamp('2024-09-06 10:00:00-0400', tz='America/New_York'), 129.64999999999236), (Timestamp('2024-09-09 08:00:00-0400', tz='America/New_York'), 122.64999999999236), (Timestamp('2024-09-10 10:00:00-0400', tz='America/New_York'), 111.39999999999236), (Timestamp('2024-09-11 12:00:00-0400', tz='America/New_York'), 105.14999999999236), (Timestamp('2024-09-12 04:00:00-0400', tz='America/New_York'), 104.02999999999247), (Timestamp('2024-09-13 01:00:00-0400', tz='America/New_York'), 103.64999999999236), (Timestamp('2024-09-16 12:30:00-0400', tz='America/New_York'), 96.64999999999236), (Timestamp('2024-09-17 04:00:00-0400', tz='America/New_York'), 95.14999999999236), (Timestamp('2024-09-18 03:00:00-0400', tz='America/New_York'), 93.38999999999214), (Timestamp('2024-09-19 12:30:00-0400', tz='America/New_York'), 72.83999999999196), (Timestamp('2024-09-20 01:30:00-0400', tz='America/New_York'), 75.9899999999925), (Timestamp('2024-09-23 03:00:00-0400', tz='America/New_York'), 92.2899999999936), (Timestamp('2024-09-24 06:00:00-0400', tz='America/New_York'), 94.7899999999936), (Timestamp('2024-09-25 13:00:00-0400', tz='America/New_York'), 121.0399999999936), (Timestamp('2024-09-26 10:00:00-0400', tz='America/New_York'), 115.2899999999936), (Timestamp('2024-09-27 01:00:00-0400', tz='America/New_York'), 111.77999999999338), (Timestamp('2024-09-30 01:30:00-0400', tz='America/New_York'), 113.67999999999392), (Timestamp('2024-10-01 01:30:00-0400', tz='America/New_York'), 114.32999999999447), (Timestamp('2024-10-02 03:30:00-0400', tz='America/New_York'), 108.31999999999425), (Timestamp('2024-10-03 05:30:00-0400', tz='America/New_York'), 104.81999999999425), (Timestamp('2024-10-04 10:00:00-0400', tz='America/New_York'), 72.06999999999425), (Timestamp('2024-10-07 14:30:00-0400', tz='America/New_York'), 140.81999999999425), (Timestamp('2024-10-08 15:30:00-0400', tz='America/New_York'), 204.56999999999425), (Timestamp('2024-10-10 04:00:00-0400', tz='America/New_York'), 209.56999999999425), (Timestamp('2024-10-11 04:00:00-0400', tz='America/New_York'), 205.06999999999425), (Timestamp('2024-10-14 06:30:00-0400', tz='America/New_York'), 210.06999999999425), (Timestamp('2024-10-15 05:00:00-0400', tz='America/New_York'), 211.31999999999425), (Timestamp('2024-10-16 02:30:00-0400', tz='America/New_York'), 218.2199999999948), (Timestamp('2024-10-17 05:30:00-0400', tz='America/New_York'), 239.4699999999948), (Timestamp('2024-10-18 01:30:00-0400', tz='America/New_York'), 241.86999999999716), (Timestamp('2024-10-21 01:30:00-0400', tz='America/New_York'), 240.08999999999742), (Timestamp('2024-10-22 10:00:00-0400', tz='America/New_York'), 231.08999999999742), (Timestamp('2024-10-23 11:00:00-0400', tz='America/New_York'), 264.8399999999974), (Timestamp('2024-10-24 11:30:00-0400', tz='America/New_York'), 313.5899999999974), (Timestamp('2024-10-25 10:00:00-0400', tz='America/New_York'), 347.4399999999996)]",15.689635019562598,0.2527650322278785,0 days 02:13:03.870967741,5,10,20.010344827586277,10.086666666666739,580.300000000002,332.8600000000024,33,29,68.75,-53.47999999999956,US SP 500,2024-01-31 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-07-29 00:00:00+00:00,2024-10-27 00:00:00+00:00
